Event ID,Ticket ID,Ticket Type,Ticket Price,Ticket Availability,Ticket Sales Start Date,Ticket Sales End Date,Attendee Name,Attendee Contact Information,Attendee Age,Attendee Gender,Attendee Location,Check-in Status,Event Name,Event Type,Event Date,Event Time,Event Description,Event Organizer,Event Duration
3,5287,General,5500,268,8/5/2024,8/14/2024,Kaitlyn Gonzalez,benjaminadkins@example.com,68,Male,Robertbury,Not Checked In,Artificial intelligence,Seminar,8/11/2024,2:17:31,Especially will million final maintain course production. Ball happy approach in well sea.,Duke Inc,8
1,5762,VIP,8000,264,8/29/2024,9/9/2024,Joseph Smith,rileyheather@example.net,52,Male,Jackville,Checked In,Astral Affair,Conference,8/25/2024,10:24:12,Likely charge admit result recent dog. Although manager staff require democratic.,"Oneal, Colon and White",5
4,8487,Pre Sold,5000,267,7/10/2024,8/19/2024,Jose Day,nancyshelton@example.com,60,Female,North Joseph,Not Checked In,Victory Dash,Sports,8/19/2024,0:31:51,Red policy red energy day manager. South attention seem close.,Graham-Espinoza,8
5,3186,General,3000,286,7/27/2024,8/1/2024,Angela Thompson,petersonkristin@example.org,48,Female,New Traciton,Not Checked In,Green Fiesta,Concert,8/30/2024,10:20:35,Music already official follow treatment yes. Exactly pressure general break.,White Group,4
7,3290,Pre Sold,3000,185,9/1/2024,9/20/2024,Courtney Matthews,pnelson@example.com,32,Male,Bryanborough,Not Checked In,Mathletes,Workshop,9/17/2024,0:33:27,Human dream to dog woman. Energy cause best feeling guess week improve.,"Blanchard, Montoya and Allen",7
3,8807,General,5500,217,7/30/2024,7/31/2024,Noah Marquez,jmartinez@example.com,47,Female,Danielbury,Checked In,Artificial intelligence,Seminar,8/11/2024,2:17:31,Especially will million final maintain course production. Ball happy approach in well sea.,Duke Inc,8
1,4122,General,5000,338,7/14/2024,8/28/2024,Chad Ingram,mackenzie82@example.net,38,Female,Ambermouth,Not Checked In,Astral Affair,Conference,8/25/2024,10:24:12,Likely charge admit result recent dog. Although manager staff require democratic.,"Oneal, Colon and White",5
1,3720,Pre Sold,4000,290,7/7/2024,8/16/2024,Brandon Fuller,casemelanie@example.net,18,Female,Owenview,Checked In,Astral Affair,Conference,8/25/2024,10:24:12,Likely charge admit result recent dog. Although manager staff require democratic.,"Oneal, Colon and White",5
7,8977,General,4000,404,7/29/2024,9/9/2024,Lisa Crawford,jasongray@example.org,36,Male,Calvinchester,Checked In,Mathletes,Workshop,9/17/2024,0:33:27,Human dream to dog woman. Energy cause best feeling guess week improve.,"Blanchard, Montoya and Allen",7
7,7233,General,4000,454,7/16/2024,9/19/2024,George Pearson,amanda15@example.net,65,Male,New Hunter,Checked In,Mathletes,Workshop,9/17/2024,0:33:27,Human dream to dog woman. Energy cause best feeling guess week improve.,"Blanchard, Montoya and Allen",7
7,2605,Pre Sold,3000,329,8/28/2024,9/20/2024,Deborah Crane,paul59@example.org,30,Female,Lake Lucas,Not Checked In,Mathletes,Workshop,9/17/2024,0:33:27,Human dream to dog woman. Energy cause best feeling guess week improve.,"Blanchard, Montoya and Allen",7
2,9185,Pre Sold,5500,246,7/19/2024,9/1/2024,Kelly Osborn,alexa05@example.com,24,Female,West Patriciaburgh,Checked In,Machine learning,Workshop,8/4/2024,17:10:10,Method clear way specific seek charge always. Style identify follow admit seven also white.,Fischer-Green,4
8,8955,General,8500,254,8/14/2024,9/30/2024,Kelly Franklin,christopherkelley@example.com,52,Female,East Zacharyview,Checked In,Future Shapers,Seminar,8/11/2024,19:58:35,Rise say every only. Today recognize positive rest protect.,Owens Group,4
2,2956,General,6500,366,8/29/2024,9/2/2024,Jesse Dunlap,wattsvictoria@example.net,69,Male,South Lisaville,Checked In,Machine learning,Workshop,8/4/2024,17:10:10,Method clear way specific seek charge always. Style identify follow admit seven also white.,Fischer-Green,4
8,4981,Pre Sold,7500,485,7/31/2024,8/6/2024,Michelle Pope,georgescott@example.com,59,Female,Wardland,Not Checked In,Future Shapers,Seminar,8/11/2024,19:58:35,Rise say every only. Today recognize positive rest protect.,Owens Group,4
3,8393,VIP,7500,89,8/18/2024,8/25/2024,Brenda Moore,wolfealan@example.org,18,Female,New Robert,Checked In,Artificial intelligence,Seminar,8/11/2024,2:17:31,Especially will million final maintain course production. Ball happy approach in well sea.,Duke Inc,8
7,8073,Pre Sold,3000,499,8/12/2024,9/15/2024,Christopher Kim,nmorales@example.com,52,Male,North Paula,Not Checked In,Mathletes,Workshop,9/17/2024,0:33:27,Human dream to dog woman. Energy cause best feeling guess week improve.,"Blanchard, Montoya and Allen",7
4,8282,General,6000,62,7/6/2024,7/30/2024,Frances Sanchez,amandaflores@example.org,64,Female,Greenberg,Not Checked In,Victory Dash,Sports,8/19/2024,0:31:51,Red policy red energy day manager. South attention seem close.,Graham-Espinoza,8
8,4015,General,8500,57,7/30/2024,9/5/2024,Nicholas Weber,vtrevino@example.org,23,Male,West Victoria,Not Checked In,Future Shapers,Seminar,8/11/2024,19:58:35,Rise say every only. Today recognize positive rest protect.,Owens Group,4
4,3668,General,6000,10,8/30/2024,9/15/2024,Kim Tran,amanda61@example.net,47,Female,Lindsayfurt,Checked In,Victory Dash,Sports,8/19/2024,0:31:51,Red policy red energy day manager. South attention seem close.,Graham-Espinoza,8
6,2746,General,7500,32,8/31/2024,9/11/2024,Joshua Beltran,handerson@example.net,55,Female,South Gregoryfort,Not Checked In,Google IO,Conference,9/17/2024,16:40:27,Score might value surface. Option onto act part run.,"Dominguez, Walters and Cooper",7
4,7250,General,6000,337,8/27/2024,8/31/2024,Ricardo Hendricks,molly79@example.org,68,Female,Andreaville,Checked In,Victory Dash,Sports,8/19/2024,0:31:51,Red policy red energy day manager. South attention seem close.,Graham-Espinoza,8
1,6688,General,5000,274,7/18/2024,8/21/2024,Alison Allison,brittany51@example.com,37,Male,West Travis,Not Checked In,Astral Affair,Conference,8/25/2024,10:24:12,Likely charge admit result recent dog. Although manager staff require democratic.,"Oneal, Colon and White",5
1,3207,Pre Sold,4000,437,7/31/2024,9/4/2024,Ryan Floyd,daniel96@example.org,66,Male,Derrickbury,Checked In,Astral Affair,Conference,8/25/2024,10:24:12,Likely charge admit result recent dog. Although manager staff require democratic.,"Oneal, Colon and White",5
5,6382,Pre Sold,2000,172,8/18/2024,9/21/2024,Michael Smith,amandagaines@example.net,69,Male,New Andrew,Checked In,Green Fiesta,Concert,8/30/2024,10:20:35,Music already official follow treatment yes. Exactly pressure general break.,White Group,4
8,5612,General,8500,356,7/7/2024,9/4/2024,Amber Steele,jasmincarpenter@example.net,36,Female,North Danielmouth,Not Checked In,Future Shapers,Seminar,8/11/2024,19:58:35,Rise say every only. Today recognize positive rest protect.,Owens Group,4
7,7425,General,4000,415,7/31/2024,9/21/2024,Jacob Allen,walkerjonathan@example.org,50,Male,Lake Michael,Checked In,Mathletes,Workshop,9/17/2024,0:33:27,Human dream to dog woman. Energy cause best feeling guess week improve.,"Blanchard, Montoya and Allen",7
8,3311,Pre Sold,7500,270,8/20/2024,8/30/2024,Terry Kramer,kimberly62@example.net,52,Male,East James,Checked In,Future Shapers,Seminar,8/11/2024,19:58:35,Rise say every only. Today recognize positive rest protect.,Owens Group,4
1,3395,General,5000,233,8/18/2024,9/4/2024,James Parker,holmesrobin@example.org,24,Male,Hardingbury,Checked In,Astral Affair,Conference,8/25/2024,10:24:12,Likely charge admit result recent dog. Although manager staff require democratic.,"Oneal, Colon and White",5
5,9330,General,3000,104,7/20/2024,8/20/2024,Matthew Mills,lgonzalez@example.org,35,Male,Simonton,Not Checked In,Green Fiesta,Concert,8/30/2024,10:20:35,Music already official follow treatment yes. Exactly pressure general break.,White Group,4
1,7306,General,5000,6,7/20/2024,7/20/2024,Kevin Sanders,jenniferpotter@example.com,42,Male,North Kathyshire,Not Checked In,Astral Affair,Conference,8/25/2024,10:24:12,Likely charge admit result recent dog. Although manager staff require democratic.,"Oneal, Colon and White",5
4,6589,General,6000,53,7/9/2024,9/2/2024,Michael Flores,butlerbrandon@example.net,39,Male,New Sheila,Checked In,Victory Dash,Sports,8/19/2024,0:31:51,Red policy red energy day manager. South attention seem close.,Graham-Espinoza,8
5,5765,VIP,5000,276,8/12/2024,9/11/2024,Brenda Hernandez,nicole03@example.net,67,Female,East Carol,Not Checked In,Green Fiesta,Concert,8/30/2024,10:20:35,Music already official follow treatment yes. Exactly pressure general break.,White Group,4
3,9409,General,5500,393,9/1/2024,9/2/2024,Jerry Baker,samanthabrooks@example.com,50,Female,Stewartchester,Checked In,Artificial intelligence,Seminar,8/11/2024,2:17:31,Especially will million final maintain course production. Ball happy approach in well sea.,Duke Inc,8
6,4552,VIP,9500,120,7/12/2024,8/22/2024,Anthony Oconnor,tracy95@example.net,48,Male,East Johnberg,Checked In,Google IO,Conference,9/17/2024,16:40:27,Score might value surface. Option onto act part run.,"Dominguez, Walters and Cooper",7
4,6943,Pre Sold,5000,59,7/29/2024,9/7/2024,Tina Carr,christopher91@example.net,62,Female,Christopherport,Not Checked In,Victory Dash,Sports,8/19/2024,0:31:51,Red policy red energy day manager. South attention seem close.,Graham-Espinoza,8
7,6498,VIP,7000,403,7/23/2024,9/9/2024,Emily Davidson,summersjoshua@example.com,31,Male,Port Amanda,Not Checked In,Mathletes,Workshop,9/17/2024,0:33:27,Human dream to dog woman. Energy cause best feeling guess week improve.,"Blanchard, Montoya and Allen",7
6,7701,Pre Sold,6500,11,7/30/2024,8/29/2024,Dana Adams,williamscole@example.net,50,Female,Kathrynport,Checked In,Google IO,Conference,9/17/2024,16:40:27,Score might value surface. Option onto act part run.,"Dominguez, Walters and Cooper",7
7,3910,Pre Sold,3000,460,8/9/2024,9/27/2024,Keith Howe,hollandjoel@example.org,55,Male,Romerofurt,Checked In,Mathletes,Workshop,9/17/2024,0:33:27,Human dream to dog woman. Energy cause best feeling guess week improve.,"Blanchard, Montoya and Allen",7
8,9008,General,8500,397,7/8/2024,9/21/2024,Brian Douglas,noblestephanie@example.net,27,Female,New Michael,Not Checked In,Future Shapers,Seminar,8/11/2024,19:58:35,Rise say every only. Today recognize positive rest protect.,Owens Group,4
5,2955,Pre Sold,2000,94,8/9/2024,8/22/2024,Sabrina Stevens,ellenburke@example.com,54,Male,Lake Anthonyside,Checked In,Green Fiesta,Concert,8/30/2024,10:20:35,Music already official follow treatment yes. Exactly pressure general break.,White Group,4
3,6981,General,5500,201,7/6/2024,8/31/2024,Sonya Cortez,lopezmichael@example.net,26,Female,Trevinobury,Not Checked In,Artificial intelligence,Seminar,8/11/2024,2:17:31,Especially will million final maintain course production. Ball happy approach in well sea.,Duke Inc,8
2,7233,General,6500,126,8/24/2024,8/26/2024,Elizabeth Hawkins,joshua38@example.org,32,Female,Earlmouth,Checked In,Machine learning,Workshop,8/4/2024,17:10:10,Method clear way specific seek charge always. Style identify follow admit seven also white.,Fischer-Green,4
3,7770,Pre Sold,4500,182,8/14/2024,8/16/2024,Jaime Rogers,kingchristopher@example.com,23,Male,South Brian,Not Checked In,Artificial intelligence,Seminar,8/11/2024,2:17:31,Especially will million final maintain course production. Ball happy approach in well sea.,Duke Inc,8
3,5878,Pre Sold,4500,2,8/10/2024,9/8/2024,Makayla Terry,melissa70@example.org,38,Female,Port Nicolas,Checked In,Artificial intelligence,Seminar,8/11/2024,2:17:31,Especially will million final maintain course production. Ball happy approach in well sea.,Duke Inc,8
3,3188,General,5500,169,8/18/2024,8/19/2024,David Pearson,ivanlamb@example.org,50,Male,Aguilarburgh,Not Checked In,Artificial intelligence,Seminar,8/11/2024,2:17:31,Especially will million final maintain course production. Ball happy approach in well sea.,Duke Inc,8
3,6810,Pre Sold,4500,228,8/27/2024,9/11/2024,Joshua Tanner,norrisbryan@example.org,45,Female,New Kellystad,Not Checked In,Artificial intelligence,Seminar,8/11/2024,2:17:31,Especially will million final maintain course production. Ball happy approach in well sea.,Duke Inc,8
2,5036,Pre Sold,5500,461,8/27/2024,9/17/2024,Molly Smith,colemanmegan@example.com,42,Female,Anneburgh,Checked In,Machine learning,Workshop,8/4/2024,17:10:10,Method clear way specific seek charge always. Style identify follow admit seven also white.,Fischer-Green,4
5,2955,General,3000,215,7/30/2024,8/19/2024,Dylan Peterson,kimberlygreen@example.org,40,Male,Brycechester,Checked In,Green Fiesta,Concert,8/30/2024,10:20:35,Music already official follow treatment yes. Exactly pressure general break.,White Group,4
4,5148,General,6000,65,8/31/2024,9/13/2024,Matthew Freeman,vmartinez@example.com,54,Female,South Stephanieside,Checked In,Victory Dash,Sports,8/19/2024,0:31:51,Red policy red energy day manager. South attention seem close.,Graham-Espinoza,8
6,7928,General,7500,454,8/22/2024,8/24/2024,Jeanette Wright,amanda52@example.org,20,Female,New Vanessastad,Not Checked In,Google IO,Conference,9/17/2024,16:40:27,Score might value surface. Option onto act part run.,"Dominguez, Walters and Cooper",7
5,6798,Pre Sold,2000,149,7/29/2024,9/30/2024,Carl Smith,vcraig@example.net,58,Female,Mistytown,Not Checked In,Green Fiesta,Concert,8/30/2024,10:20:35,Music already official follow treatment yes. Exactly pressure general break.,White Group,4
5,2814,Pre Sold,2000,340,7/13/2024,8/8/2024,Diana Lopez,briannaholloway@example.com,53,Female,Stephanieburgh,Checked In,Green Fiesta,Concert,8/30/2024,10:20:35,Music already official follow treatment yes. Exactly pressure general break.,White Group,4
5,8233,Pre Sold,2000,246,8/30/2024,9/8/2024,Samuel Ibarra,jonathan09@example.com,70,Female,New Dean,Checked In,Green Fiesta,Concert,8/30/2024,10:20:35,Music already official follow treatment yes. Exactly pressure general break.,White Group,4
4,8411,Pre Sold,5000,499,9/2/2024,9/6/2024,James Jacobs,eortiz@example.org,29,Male,Lake Anthonymouth,Checked In,Victory Dash,Sports,8/19/2024,0:31:51,Red policy red energy day manager. South attention seem close.,Graham-Espinoza,8
4,9095,Pre Sold,5000,252,7/15/2024,8/23/2024,Shawn Smith,sgonzalez@example.com,33,Male,Michaelhaven,Checked In,Victory Dash,Sports,8/19/2024,0:31:51,Red policy red energy day manager. South attention seem close.,Graham-Espinoza,8
8,8413,VIP,10000,222,9/2/2024,9/11/2024,Sharon Moore,ymoore@example.org,50,Male,East Charles,Checked In,Future Shapers,Seminar,8/11/2024,19:58:35,Rise say every only. Today recognize positive rest protect.,Owens Group,4
8,9140,General,8500,166,7/11/2024,7/22/2024,Kyle Holmes,patrick88@example.org,59,Female,West Barbaraside,Not Checked In,Future Shapers,Seminar,8/11/2024,19:58:35,Rise say every only. Today recognize positive rest protect.,Owens Group,4
2,5280,General,6500,9,8/23/2024,8/29/2024,Stephanie Perez,ericnavarro@example.com,68,Female,Elizabethfurt,Not Checked In,Machine learning,Workshop,8/4/2024,17:10:10,Method clear way specific seek charge always. Style identify follow admit seven also white.,Fischer-Green,4
7,4153,Pre Sold,3000,53,7/16/2024,9/6/2024,Jennifer Wright,alechowe@example.net,60,Female,Farrellburgh,Not Checked In,Mathletes,Workshop,9/17/2024,0:33:27,Human dream to dog woman. Energy cause best feeling guess week improve.,"Blanchard, Montoya and Allen",7
4,7396,Pre Sold,5000,159,7/9/2024,8/29/2024,Emily Martinez,nguyenmichael@example.org,20,Female,South Melissa,Checked In,Victory Dash,Sports,8/19/2024,0:31:51,Red policy red energy day manager. South attention seem close.,Graham-Espinoza,8
8,7594,General,8500,399,8/19/2024,9/2/2024,Rachel Carson,lori41@example.com,66,Male,North Todd,Not Checked In,Future Shapers,Seminar,8/11/2024,19:58:35,Rise say every only. Today recognize positive rest protect.,Owens Group,4
5,8380,General,3000,29,7/5/2024,9/8/2024,Matthew Burnett,robertsonjill@example.org,20,Female,Port Jenniferland,Not Checked In,Green Fiesta,Concert,8/30/2024,10:20:35,Music already official follow treatment yes. Exactly pressure general break.,White Group,4
6,5081,Pre Sold,6500,444,7/9/2024,7/24/2024,Mario Lopez,marilyn99@example.org,37,Female,Lake Christopher,Checked In,Google IO,Conference,9/17/2024,16:40:27,Score might value surface. Option onto act part run.,"Dominguez, Walters and Cooper",7
6,4325,General,7500,275,9/1/2024,9/1/2024,Katie Zamora,nicolelopez@example.net,65,Male,Port Brian,Checked In,Google IO,Conference,9/17/2024,16:40:27,Score might value surface. Option onto act part run.,"Dominguez, Walters and Cooper",7
1,2580,VIP,8000,150,8/30/2024,9/28/2024,Martha Riddle,gerald71@example.net,50,Female,Latoyafort,Not Checked In,Astral Affair,Conference,8/25/2024,10:24:12,Likely charge admit result recent dog. Although manager staff require democratic.,"Oneal, Colon and White",5
5,9026,Pre Sold,2000,311,8/26/2024,9/22/2024,Michelle Webb,mckenzieemily@example.org,50,Male,Port Melanie,Not Checked In,Green Fiesta,Concert,8/30/2024,10:20:35,Music already official follow treatment yes. Exactly pressure general break.,White Group,4
8,3113,VIP,10000,65,8/21/2024,9/8/2024,Anthony Howard,thomas73@example.net,67,Female,Port Amyborough,Checked In,Future Shapers,Seminar,8/11/2024,19:58:35,Rise say every only. Today recognize positive rest protect.,Owens Group,4
